Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM7760600,"rna-seq_wat_control_female_8w_biological_rep3_vial_90252017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997342",SRX20997342,"Euan Ashley","Sep 30, 2023"
GSM7760601,"rna-seq_wat_training_female_8w_biological_rep2_vial_90254017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997343",SRX20997343,"Euan Ashley","Sep 30, 2023"
GSM7760602,"rna-seq_wat_training_female_8w_biological_rep3_vial_90258017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997344",SRX20997344,"Euan Ashley","Sep 30, 2023"
GSM7760603,"rna-seq_wat_training_female_8w_biological_rep4_vial_90259017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997345",SRX20997345,"Euan Ashley","Sep 30, 2023"
GSM7760604,"rna-seq_wat_control_female_8w_biological_rep4_vial_90265017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997346",SRX20997346,"Euan Ashley","Sep 30, 2023"
GSM7760605,"rna-seq_wat_control_female_8w_biological_rep5_vial_90266017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997348",SRX20997348,"Euan Ashley","Sep 30, 2023"
GSM7760606,"rna-seq_wat_training_female_8w_biological_rep5_vial_90267017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997349",SRX20997349,"Euan Ashley","Sep 30, 2023"
GSM7760607,"rna-seq_wat_training_male_4w_biological_rep1_vial_90280017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997350",SRX20997350,"Euan Ashley","Sep 30, 2023"
GSM7760608,"rna-seq_wat_training_male_4w_biological_rep2_vial_90281017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997351",SRX20997351,"Euan Ashley","Sep 30, 2023"
GSM7760609,"rna-seq_wat_training_male_4w_biological_rep3_vial_90283017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997352",SRX20997352,"Euan Ashley","Sep 30, 2023"
GSM7760610,"rna-seq_wat_training_male_4w_biological_rep4_vial_90289017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997353",SRX20997353,"Euan Ashley","Sep 30, 2023"
GSM7760611,"rna-seq_wat_training_male_4w_biological_rep5_vial_90292017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997354",SRX20997354,"Euan Ashley","Sep 30, 2023"
GSM7760612,"rna-seq_wat_training_female_4w_biological_rep1_vial_90406017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997355",SRX20997355,"Euan Ashley","Sep 30, 2023"
GSM7760613,"rna-seq_wat_training_female_4w_biological_rep2_vial_90410017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997236",SRX20997236,"Euan Ashley","Sep 30, 2023"
GSM7760614,"rna-seq_wat_training_female_4w_biological_rep3_vial_90412017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997237",SRX20997237,"Euan Ashley","Sep 30, 2023"
GSM7760615,"rna-seq_wat_training_female_4w_biological_rep4_vial_90416017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997239",SRX20997239,"Euan Ashley","Sep 30, 2023"
GSM7760616,"rna-seq_wat_training_female_4w_biological_rep5_vial_90420017005","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997240",SRX20997240,"Euan Ashley","Sep 30, 2023"
