ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000031872,98.4255767445364,-2.2488393785928746,0.25880782906830485,-8.689224691109937,3.649212836723605e-18,3.134029848009684e-16
ENSMUSG00000021214,57.87783018923461,2.539453401827355,0.292383104703023,8.685363008258319,3.7753477958313176e-18,3.225110936226115e-16
ENSMUSG00000023087,1000.1354707424398,0.7435532350566613,0.08574629356064661,8.67154957002032,4.26278974833924e-18,3.6222435639327085e-16
ENSMUSG00000031803,170.8985859896234,-1.3957307772539214,0.16113163071122857,-8.662053323070221,4.6334151255442286e-18,3.9164551008547533e-16
ENSMUSG00000038446,732.1564613456861,-0.6511053393168496,0.07518170111444257,-8.660423077228971,4.700165223456813e-18,3.9520760988856763e-16
ENSMUSG00000014602,2002.9894265020646,0.7173319126205009,0.08296513772627481,8.646184798573824,5.324985341528e-18,4.454128363798941e-16
ENSMUSG00000039835,834.4500446360862,0.7808313986433799,0.09036727201141628,8.640643689506705,5.58971903573088e-18,4.651341332323209e-16
ENSMUSG00000021069,144.56179478327513,-1.6310098283274554,0.1893379794150435,-8.614277142739311,7.038424800722309e-18,5.826654757711355e-16
ENSMUSG00000059336,413.8041024019038,-1.4580756756650624,0.16936425643864397,-8.609110956025619,7.362935762604657e-18,6.064038376791323e-16
ENSMUSG00000030468,93.34098769137228,2.147460023779968,0.24976554648874297,8.597903329620184,8.118563889742657e-18,6.652251840268728e-16
ENSMUSG00000022265,2969.009870528385,-0.877445983182908,0.10220874793334364,-8.584842304840114,9.096111453543509e-18,7.415408626594353e-16
ENSMUSG00000041729,105.45820721897122,-1.5279977204270512,0.17819119330762667,-8.575046230198023,9.904700325414031e-18,8.033812486169159e-16
